Start time,End time,Transcript,English Translation
1859.600,1919.500,เพื่อเป็นการรักษาผลประโยชน์ความคุ้มครองกรมธรรม์มีผลบังคับอย่างต่อเนื่องกรุณาชำระเบี้ยประกันภัยเมื่อถึงกำหนดชำระทุกครั้งเพราะหากกรมธรรม์อายุคุณลูกค้าจะต้องส่งหลักฐานแสดงว่ามีสุขภาพสมบูรณ์และสามารถทำประกันชีวิตต่อได้ตามเงื่อนไขกรมธรรม์หรือสามารถเปลี่ยนแปลงวิธีการชำระเบี้ยประกันภัยหรือเปลี่ยนแปลงข้อมูลส่วนตัวเช่นที่อยู่เบอร์โทรอีเมลกรุณาติดต่อ fwd ที่หมายเลข 1351 นะคะคุณลูกค้าจะได้รับเล่มกรมธรรม์ประกันชีวิตภายใน 10 วันทำการนับจากวันที่บริษัทอนุมัติรับประกันภัยกรุณาตรวจสอบความถูกต้องเงื่อนไขความคุ้มครองและข้อยกเว้นรวมถึงรายละเอียดต่างๆในกรมธรรม์ทั้งนี้ทั้งสำนักงานคปภกำหนดว่าภายใน 7 วันนับจากวันที่ทางบริษัทได้จัดส่งกรมธรรม์จะมีเจ้าหน้าที่ติดต่ออีกครั้งเพื่อให้แน่ใจว่าคุณลูกค้าได้รับกรมธรรม์เรียบร้อยแล้วนะคะค่ะหากคุณลูกค้าพิจารณารายละเอียดกรมธรรม์และมีความประสงค์ที่จะยกเลิกกรมธรรม์ประกันชีวิตคุณลูกค้าสามารถแจ้งเป็นรายรับอักษรให้ fwd ทราบภายใน 30 วันนับตั้งแต่วันที่ได้รับเล่มกรมธรรม์ประกันชีวิตนะคะโดยคุณลูกค้าจะได้รับเบี้ย,"In order to preserve the benefits, the policy coverage is continuously in effect. Please pay the premium when it is due every time because if the policy expires, the customer must submit evidence showing that they are in good health and can continue to take out life insurance according to the policy conditions or can make changes. How to pay insurance premiums or change personal information such as address, phone number, email, please contact fwd at number 1351. The customer will receive a life insurance policy book within 10 business days from the date the company approves the insurance. Please check the accuracy of the conditions. Coverage and exemptions, including various details in the policy. The OIC has determined that within 7 days from the date the company has sent the policy, officials will contact again to make sure that the customer has received the policy. Yes, if the customer considers the details of the policy and wishes to cancel the life insurance policy, the customer can notify fwd in written form within 30 days from the date of receiving the life insurance policy book. The customer will receive Receive a premium"
1919.500,1932.300,เต็มจำนวนรวมถึงหากกรุณาคุณลูกค้าประสงค์เวนคืนกรมธรรม์ก่อนกำหนดคุณลูกค้าได้รับเงินคืนเป็นจำนวนน้อยกว่าเบี้ยประกันภัยที่จ่ายไปแล้วทั้งนี้ขึ้นอยู่กับระยะเวลาที่เวนคืนตามตารางท้ายกรมธรรม์นะคะ,"The full amount, including if the customer wishes to surrender the policy before the deadline, the customer will receive a refund in an amount less than the premium already paid, depending on the surrender period according to the table at the end of the policy."
1932.900,1988.400,หากคุณลูกค้ามีข้อสงสัยหรือข้อต้องการข้อมูลเพิ่มเติมติดต่อที่ 1314 SCB protect Contact Center หรือแอด Line Office เที่ยว account @ SCB protect นะคะโดยค่ะเพิ่มเพื่อนกรณีที่ไม่ได้รับเล่มกรมธรรม์หรือมีข้อสงสัยในรายละเอียดกรมธรรม์สอบถามได้ที่บริษัท fwd ประกันชีวิตจำกัดมหาชนที่หมายเลข 1351 ในวันและเวลาทำการนะคะคุณลูกค้าตกลงตามข้อความทั้งหมดที่กล่าวมานะคะค่ะอันนี้กล่าวคำว่าตกลงให้พี่เสาวนีย์นิดนึงค่ะคนตกลงค่ะค่ะอันนี้นะคะจะเป็นคำขออนุญาตอีก 5 นาทีนะคะเป็นคำถามนะคะอันนี้ข้อที่ 1 ค่ะคุณท่านเคยถูกปฏิเสธเรื่องการรับประกันภัยเพิ่มอัตราเบี้ยประกันภัยเปลี่ยนแปลงเงื่อนไขสำหรับการขอประกันภัยหรือการขอกลับสู่สาธารณะเติมหรือการขอต่ออายุของกรมธรรม์จากบริษัทนี้หรือบริษัทอื่นหรือไม่คะเออ,"If you have questions or need additional information, contact 1314 SCB protect Contact Center or add Line Office to travel account @ SCB protect by adding friends. In case you do not receive the policy book or have questions about the policy details, please inquire. At fwd Life Insurance Public Company Limited at number 1351 on business days and hours, the customer agrees to all the messages mentioned above. This one says I agree, give P'Saowanee a little bit. The person agrees. This one will be a request. Allow another 5 minutes. This is question number 1. Have you ever been denied insurance, increased premium rates, changed conditions for applying for insurance, or requested to return to the public to refill or request renewal of the policy from this company? Or another company or not?"
1989.300,1995.600,เป็นประกันสุขภาพเคยค่ะอ๋อเป็นประกันสุขภาพเขินนะคะโอเคค่ะขอโทษ,"I used to have health insurance. Oh, I have health insurance. I'm embarrassed. OK. I'm sorry."
1995.900,2002.800,ของบริษัทอะไรคะคุณลูกค้าเมื่อไหร่คะนานหรือยังคะคุณลูกค้า,What company? When? How long has it been?
2003.300,2016.800,เกิน 5 ปีแล้วนะคะโอเคขอบพระคุณมากนะคะข้อที่ 2 ท่านเสร็จหรือเคยเสพยาเสพติดหรือสารเสพติดหรือมีส่วนเกี่ยวข้องกับการค้ายาเสพติดหรือเคยต้องโทษเกี่ยวคดียาเสพติดหรือไม่คะ,"It's been more than 5 years. OK, thank you very much. Question 2: Have you finished or have you ever taken drugs or addictive substances, or been involved in drug trafficking, or have you ever been convicted of a drug offense?"
2039.000,2053.300,เป็นหอบนะคะแล้วตอนนี้กินยาต่อเนื่องไหมคะคุณลูกค้ามันอาการมันไม่มีก็เลยไม่ได้กินค่ะคุณลูกค้า,"I have asthma and now I'm taking medicine continuously, sir. I don't have any symptoms, so I haven't taken it, sir."
2054.000,2110.000,ที่โรงพยาบาลไทยนครินทร์ค่ะคุณลูกค้าหรือว่านานแล้วค่ะคุณหมอเลยไม่ได้ให้ยามากินถูกต้องไหมคะโอเคขอบพระคุณมากค่ะค่ะข้อที่ 4 ในระหว่าง 5 ปีที่ผ่านมาถ้าได้รับการวินิจฉัยโรคเช่นเอ็กซเรย์เกิดขึ้นหัวใจตรวจเลือดหรือตรวจเครื่องมือพิเศษอื่นๆหรือได้รับการปรึกษาเกี่ยวกับสุขภาพหรือการเข้ารับการรักษาในสถานพยาบาลหรือไม่คะคือหัวใจปกติค่ะท่านเคยมีหรือมีกล้ามเนื้ออ่อนแรงปวดศีรษะรุนแรงเหลือแรงไอเป็นเลือดเจ็บแน่นหน้าอกปวดท้องเรื้อรังอาเจียนหรือถ่ายเป็นเลือดท้องเสียเรื้อรังปวดข้อเรื้อรังก้อนเนื้อหรือในระหว่าง 6 เดือนที่ผ่านมาถ้ามีการอ่อนเพลียหรือน้ำหนักลดโดยไม่รู้สาเหตุหรือไม่คะ,"At Thainakarin Hospital, dear customer, has it been a long time since the doctor didn't give me medicine to take? Is this correct? OK, thank you very much. Number 4, during the past 5 years, if you have been diagnosed with a disease such as N Have you had an x-ray of your heart, a blood test, or any other special equipment or have you received a health consultation or been admitted to a medical facility? Is your heart normal? Have you ever had or have had muscle weakness or severe headaches? Left with strength, coughing up blood, chest pain, chronic abdominal pain, vomiting or blood in the diarrhea, chronic diarrhea, chronic joint pain, a lump, or during the past 6 months, if there was fatigue or weight loss without any known cause?"
2111.000,2126.600,ไม่มีค่ะโอเคขอบคุณค่ะข้อที่ 6 ในรอบ 6 เดือนที่ผ่านมาน้ำหนักตัวของคุณลูกค้าค่ะมีการเปลี่ยนแปลงหรือไม่คะขอบคุณค่ะข้อที่ 7 ท่านเป็นผู้มีสัญชาติที่ประเทศเกิดที่เกี่ยวข้องกับประเทศสหรัฐอเมริกาหรือไม่คะ,"No, OK, thank you. Question 6: In the past 6 months, has your body weight changed? Thank you. Question 7: Are you a citizen whose country of birth is related to the United States?"
2127.400,2136.900,ไม่มีค่ะขอบคุณค่ะข้อที่ 8 ท่านเป็นหรือเคยพูดถือบัตรประจำตัวผู้มีถิ่นที่อยู่ถาวรยังถูกกฎหมายในประเทศสหรัฐอเมริกาหรือไม่คะ,"No, thank you. Question 8: Are you, or have you ever spoken, holding a permanent resident identification card? Is it still legal in the United States?"
2137.900,2144.400,ไม่มีค่ะขอบคุณค่ะขอโทษค่ะท่านมีหน้าที่เสียภาษีให้กรมสรรพากรของประเทศสหรัฐอเมริกาหรือไม่คะ,"No, thank you, sorry. Do you have a duty to pay taxes to the United States Internal Revenue Service?"
2145.100,2205.000,ไม่มีค่ะค่ะข้อที่ 10 ท่านมีสถานะเป็นผู้มีถิ่นที่อยู่ในประเทศสหรัฐอเมริกาเพื่อวัตถุประสงค์ในการเก็บภาษีอากรของประเทศสหรัฐอเมริกาใช่หรือไม่คะขอบคุณค่ะข้อที่ 11 ค่ะคุณลูกค้ามีความประสงค์และยินยอมให้บริษัทประกันชีวิตอ่ะค่ะส่งแล้วเปิดเผยข้อมูลเกี่ยวกับเบี้ยประกันภัยต่อกรมสรรพากรตามหลักเกณฑ์วิธีการกรมสรรพากรจำนวนหรือหากผู้ขอรับประกันภัยเป็นชาวต่างชาติซึ่งเป็นผู้นำหน้าต้องเสียภาษีอ่ะอันนี้คุณลูกค้ายินยอมให้หนูเปิดต่อกรมสรรพากรไหมคะได้ค่ะขอบคุณค่ะก็ที่ 12 บริษัทไทยพาณิชย์โปรเทคจำกัดและบริษัท fwd ประกันชีวิตจำกัดมหาชนตลาดถึงความสำคัญในการดูแลข้อมูลส่วนบุคคลเพื่อให้เป็นไปตามพรบคุ้มครองข้อมูลส่วนบุคคลบริษัทค่ายขอความยินยอมนะคะจากคุณลูกค้าซึ่งกรณีที่คุณลูกค้าขายให้ความยอมถือเป็นการให้ความยินยอมกับสำหรับทุกกรมธรรม์ที่มีชื่อคุณลูกค้าและมีอยู่แล้วจะมีให้กับบริษัท fwd นะคะคุณลูกค้ายินยอมให้บริษัทไทยพาณิชย์โปรเทคจำกัดเก็บรวบรวมใช้และเปิดเผย,"No. No. 10. Do you have resident status in the United States for the purpose of collecting United States taxes? Thank you. No. 11: The customer wishes and consents to the life insurance company. Send and disclose information about insurance premiums to the Revenue Department according to the Revenue Department's rules and procedures. Or if the insurance applicant is a foreigner who is in charge of paying taxes, do you agree to allow me to open this to the Revenue Department? Yes, thank you. No. 12, Siam Commercial Pro Tech Company Limited and FWD Life Assurance Public Company Limited, market the importance of taking care of personal information in order to comply with the Personal Data Protection Act. The company asks for consent from customers. In the case where the selling customer gives consent, it is considered consent for all insurance policies that have the customer's name and already exist, will be given to FWD Company. The customer agrees to allow Siam Commercial Protect Company Limited to collect and use. and reveal"
2205.000,2264.800,ข้อมูลส่วนบุคคลและข้อมูลส่วนบุคคลที่มีความอ่อนไหวเช่นข้อมูลสุขภาพให้แก่บริษัท fwd ประกันชีวิตจำกัดนะคะเพื่อวัตถุประสงค์ในการนำเสนอผลิตภัณฑ์บริการและข้อเสนอพิเศษอื่นๆเกี่ยวกับการประกันภัยการตรวจสอบที่เกี่ยวข้องรวมถึงยินยอมให้ทำการวิเคราะห์ปรับปรุงผลิตภัณฑ์บริการและอื่นๆอันนี้คุณลูกค้ายินยอมนะคะได้ค่ะครับขอบคุณค่ะข้อที่ 13 ท่านตกลงให้ความยินยอมแบบหลายข้อไหมคะแค่มีแค่ข้อ 16 ค่ะเหลืออีก 4 ข้อค่ะคุณลูกค้าแล้วกดอีกนิดนึงโอเคขอบคุณค่ะอันนี้ข้อที่ 13 ถ้าตกลงให้ความยินยอมบริษัทไทยพาณิชย์โปรเทคจำกัดบริษัทเปิดเผยข้อมูลส่วนบุคคลข้อมูลใดๆก่อนหน้าแก่ธนาคารไทยพาณิชย์จำกัดและบริษัทในกลุ่มนะคะทางการเงินทางธนาคารการประกวด www.scb.co.th นะคะแล้วพันธมิตรทางธุรกิจที่เชื่อถือได้ของบริษัทเพื่อวัตถุประสงค์ดังนี้ 1 วิจัยและวิเคราะห์ข้อมูลส่วนบุคคลข้อมูลใดๆของท่านเพื่อประโยชน์สูงสุดในการพัฒนาความและบริการตอบสนองความต้องการของท่านอย่างแท้จริงติดต่อท่านเพื่อเสนอผลิตภัณฑ์บริการและสิทธิประโยชน์,"Personal information and sensitive personal information such as health information are provided to FWD Life Assurance Co., Ltd. for the purpose of providing insurance products, services and other special offers, related investigations, including consent for analysis. Improve products, services, and more. This one, the customer can give your consent. Thank you. No. 13. Do you agree to give consent to multiple items? There's only item 16. There are 4 more left. Customer, press a little more. K. Thank you. This is item 13. If you agree to give consent to Siam Commercial Bank Co., Ltd., the company will disclose any previous personal information to Siam Commercial Bank Co., Ltd. and companies in the group. Financial Banking Contest www.scb.co.th and become a trusted business partner of the company for the following purposes: 1. Research and analyze any personal information of yours for maximum benefit in developing services and services that truly meet your needs, contacting you to offer products, services and Benefits"
2264.900,2324.800,ที่เหมาะสมกับท่านโดยเฉพาะคุณลูกค้าค่ะสามารถอนุมัติความคุ้มครองส่วนบุคคลและตรวจสอบรายชื่อบริษัทคู่ค้าได้ที่หน้าเว็บไซต์บริษัทไทยพาณิชย์โปรเทคจำกัดที่ www.scbpotek.co.th นะคะคุณลูกค้าประสงค์ที่จะถอนความยินยอมในอนาคตสามารถแจ้งผ่านศูนย์บริการลูกค้า 1314 ข้อนี้คุณลูกค้ายินยอมนะคะค่ะขอบคุณค่ะข้อที่ 14 ต่อจากนี้ไปเป็นการให้ความยินยอมแก่ fwd นะคะคุณลูกค้าผู้แทนโดยชอบธรรมยืนยันว่าคำตอบทุกข้อเป็นความจริงแล้วเข้าใจดีว่าหากไม่แถลงข้อความจริงกับบริษัท fwd อ่ะปฏิเสธการรับประกันภัยและการจ่ายเงินตามกรมธรรม์คุณลูกค้าหรือผู้แทนโดยชอบทางอินเดียแพทย์หรือบริษัทประกันภัยหรือสถานพยาบาลหรือประกันอื่นๆซึ่งมีข้อมูลส่วนบุคคลที่อ่อนไหวเช่นประวัติสุขภาพของคุณลูกค้าหรือผู้เยาว์ที่ผ่านมาหรือจะมีต่อไปในอนาคตเปิดเผยข้อมูลแก่บริษัท fwd หรือผู้แทนเพื่อพิจารณารับประกันภัยหรือจ่ายเงินตามกรมธรรม์คุณลูกค้าหรือผู้แทนโดยชอบธรรมยินยอมให้บริษัท fwd เก็บรวบรวมใช้และเปิดเผยข้อมูลส่วนบุคคลที่อ่อนไหวเช่นข้อมูลสุขภาพของคุณลูกค้าหรือผู้เยาว์ต่อบริษัทประกันภัยอื่นบริษัทประกันภัยต่อหน่วยงานที่มีอำนาจ,"that is appropriate for you, especially the customer. You can approve personal protection and check the list of partner companies at the website of Siam Commercial Protech Co., Ltd. at www.scbpotek.co.th If you wish to withdraw your consent in the future, you can notify us through the Customer Service Center 1314. This point, the customer agrees. Thank you. Point 14, from now on, is giving consent to fwd. The customer, the legal representative, confirms that the words Answer all questions truthfully and understand that if you do not give a true statement to FWD Company, it will refuse to accept insurance and pay according to the policy to you, the customer or the legal representative of India, the doctor or the insurance company or the hospital or any other insurance which There is sensitive personal information such as the past or future health history of you, customers or minors. Disclose information to FWD Company or its representatives in order to consider underwriting or paying according to the policy. You, the customer or your legal representative consent to the company. fwd collects, uses and discloses sensitive personal information such as health information of you, your customers or minors to other insurance companies, insurance companies, to the competent authorities."
2324.900,2384.500,ตามกฎหมายนะคะบุคลากรทางการแพทย์เพื่อการพิจารณาและประกันภัยหรือการจ่ายเงินตามกรมธรรม์ประกันภัยคุณลูกค้าหรือผู้แทนโดยชอบธรรมรับทราบว่า fwd เก็บรวบรวมใช้และเปิดเผยข้อมูลส่วนบุคคลรวมถึงข้อมูลที่อ่อนไหวของคุณลูกค้าหรือผู้เยาว์เพื่อการพิจารณาและประกันภัยตามนโยบายความคุ้มครองข้อมูลส่วนบุคคลในบุคคลในเว็บไซต์ www.fwd.co.th และรับทราบว่า fwd จะเปิดเผยข้อมูลส่วนบุคคลของคุณลูกค้าหรือผู้เยาว์แก่สำนักงานกรรมการกำกับและส่งเสริมประกอบธุรกิจประกันภัยสำนักงานคปภเพื่อกำกับดูแลธุรกิจประกันภัย 3 หน้าอ่านนโยบายความคุ้มครองข้อมูลส่วนบุคคลได้ที่เว็บไซต์ www.o.ic.o.r.th คุณลูกค้ารับรองว่าข้อมูลส่วนบุคคลของบุคคลอื่นที่คุณลูกค้าให้แก่ fwd นั้นถูกต้องสมบูรณ์โดยที่รับความยินยอมหรือสามารถอาศัยฐานทางกฎหมายในการใช้และเปิดเผยข้อมูลรวมถึงให้บุคคลรับทราบนโยบายความคุ้มครองข้อมูลส่วนบุคคลของ fwd แล้วรับรองว่า fwd และสำนักงานคปภสามารถเก็บรวบรวมใช้เปิดเผยข้อมูลส่วนบุคคลตามวัตถุประสงค์นโยบายของ fwd และสำนักงาน,"According to the law, medical personnel for consideration and insurance or payment according to the insurance policy. The customer or legal representative acknowledges that fwd collects, uses and discloses personal information, including sensitive information of customers or minors, for consideration and insurance according to Policy for protecting personal information of individuals on the website www.fwd.co.th and acknowledge that fwd will disclose personal information of customers or minors to the Office of the Insurance Commission, Office of the Insurance Commission, to supervise the insurance business. Read the 3-page personal information protection policy at the website. www.o.ic.o.r.th The customer certifies that the personal information of others that you provide to fwd is accurate and complete with consent or can be relied upon as a legal basis for using and disclosing information, including making the person aware of the personal information protection policy of fwd then certifies that fwd and the OIC can collect, use and disclose personal information according to the policy objectives of fwd and the Office."
2384.900,2398.800,คปภที่เกี่ยวข้องกับการประกันภัยอันนี้คุณลูกค้ายินยอมนะคะค่ะขอบพระคุณมากค่ะข้อที่ 15 คุณลูกค้ายินยอมให้ fwd เก็บรวบรวมใช้เปิดเผยข้อมูลส่วนบุคคลเพื่อการวิเคราะห์ปรับปรุงผลิตภัณฑ์บริการและอื่นๆคุณลูกค้ายินยอมนะคะ,"OIC related to insurance, this one the customer consents to. Thank you very much. Section 15, the customer consents to fwd collecting, using and disclosing personal information for analysis, improving products, services and others. The customer consents."
2399.100,2456.400,ข้อที่ 16 คุณลูกค้ายินยอมให้ fwd เก็บรวบรวมหรือใช้ข้อมูลส่วนบุคคลข้อมูลส่วนบุคคลที่มีความอ่อนไหวเพื่อเสนอผลิตภัณฑ์บริการและข้อเสนอพิเศษจำนวนรวมถึงโอนและเปิดเผยข้อมูลแก่บริษัทคู่ค้าและบริษัทในเครือเพื่อการวิเคราะห์ปรับปรุงบริการผลิตภัณฑ์และอื่นที่รวมกันเสนอผลิตภัณฑ์โดยการและข้อเสนอพิเศษอื่นๆคุณลูกค้ายินยอมนะคะค่ะหากในอนาคตคุณลูกค้ามีความประสงค์เปลี่ยนแปลงความยินยอมสามารถติดต่อผ่านศูนย์บริการลูกค้า 1351 ครั้งนี้ fwd ขอเรียนให้ทราบว่าการทำความยินยอมภายหลังจะทำให้ท่านเสียสิทธิ์ในการรับข้อเสนอผลิตภัณฑ์ข้อเสนอพิเศษข่าวสารต่างๆทั้งเจ้า fwd และบริษัทคู่ค้าด้วยนะคะค่ะอันนี้เดี๋ยวพี่เสาวนีย์ต้องขอบคุณน้องพรพรรณมากนะคะแล้วก็ขอให้สุขภาพร่างกายแข็งแรงนะคะเฮงๆรวยๆปังๆแต่ถ้ามีไฟล์เสียงอะไรตกหล่นนะคะพี่ขออนุญาตโทรหาน้องพรพรรณนิดนึงเพราะว่าพี่เป็นพนักงานใหม่พี่ต้องขออภัยและคำพูดไหนที่พี่พูดจาไม่สุภาพกับน้องพรพรรณพี่ต้องขออภัยด้วยนะคะ,"Article 16: The customer consents to fwd collecting or using personal, sensitive personal information to offer a number of products, services and special offers, including transferring and disclosing information to partner companies and affiliates for analysis and improvement. Services, products and others that are combined to offer products and other special offers, the customer consents. If in the future the customer wishes to change his consent, he can contact the Customer Service Center 1351. This time, fwd would like to inform you. that giving consent later will cause you to lose the right to receive product offers, special offers, and various news from both FWD and partner companies as well. For this, Sister Saowanee must thank Nong Phonphan very much and wish you good health. Your body is strong. Be lucky, rich, and prosperous. But if there is anything missing in the audio file, please allow me to call Nong Phonphan a little bit. Because I am a new employee, I apologize and any words that I spoke were disrespectful to Nong Phon. Pan, I must apologize."
2457.000,2463.900,ค่ะโอเคค่ะขอบพระคุณมากนะคะสวัสดีค่ะค่ะ,"Yes, OK. Thank you very much. Hello."
